sample_id,aep_mw,mean_wind_speed,std_wind_speed,min_wind_speed,max_wind_speed,mean_pairwise_distance,min_pairwise_distance,spacing_violation_sum,wake_exposure,centroid_x,centroid_y,spread_x,spread_y,layout_x,layout_y
10,272.39401454042564,7.1027948093609465,0.2677382673521139,6.529554709002728,7.569542799304321,10.722790729318328,0.1311268748885153,0.5377462502229695,0.571964809070942,12.347424520691984,10.277198928136979,5.633114784889743,6.071646625146519,"9.553717,15.186822,18.002025,14.378608,19.190111,15.594983,17.277341,2.343825,14.611084,8.811360,11.053579,13.057392,19.321132,19.614029,5.798448,14.637669,14.959673,6.954418,2.537576,0.892388,15.502488,9.795643,19.633117,9.305073,19.481873,8.245668,15.826654,1.762814,11.100360,15.992866","18.426081,16.400049,0.813499,7.474414,1.046178,2.248161,13.478064,14.231043,15.430618,17.250658,14.750320,15.969292,1.051440,4.733177,12.418452,17.105206,0.169282,10.290246,13.517382,0.667409,8.042894,17.849396,13.404798,4.795142,16.999178,6.984943,17.010358,6.011042,11.791954,7.955291"
11,285.3422899685398,7.148908374017288,0.17921744533659548,6.664457061584963,7.511627788822378,10.22515635178503,0.5559359120259664,0.0,0.2451710353009769,9.804157913010245,11.340433828342302,5.771976071379401,5.318746319302421,"5.532529,17.669302,3.801859,1.762662,6.863830,14.317961,16.099443,19.895068,5.959823,8.173568,2.794534,11.485459,19.871988,13.985479,11.889023,7.864603,18.239527,9.938825,2.745840,7.329109,1.412587,4.087264,0.430549,9.073074,12.669279,6.890922,8.420374,19.110712,14.998948,10.810596","5.725291,17.876416,4.744327,6.534800,18.115846,10.586114,14.807588,11.800377,13.044234,6.019765,4.868822,6.478248,3.163961,17.426397,5.699619,11.219950,15.792773,15.631070,8.777583,9.528945,19.814883,13.464014,16.242427,17.986671,15.705782,3.753958,11.233467,2.101580,13.033975,19.034133"
12,283.34162883205636,7.143789972152065,0.17746737476146487,6.6346884955464205,7.447284774651819,10.462369073954362,0.24992601726124317,0.49848670850986593,0.2795743760232922,7.1350982228712345,8.301761086843719,5.388943669774673,6.0232825528338205,"10.252604,8.670174,0.791120,19.121927,2.123573,0.895009,4.961962,1.380124,9.109538,10.319182,6.281388,1.091056,2.294151,7.708567,1.280884,13.932084,4.187288,6.073100,7.899455,8.345535,0.112948,2.303476,17.197249,0.104464,10.162040,9.791720,6.688588,8.637528,15.566730,16.769482","5.245315,6.478210,4.890860,9.600490,13.635846,4.608537,6.641797,18.538831,1.043615,9.221669,14.197312,3.065008,1.019901,2.821995,18.309452,0.263714,3.816308,0.700665,2.274889,12.383762,4.874116,11.373167,11.789476,16.932797,0.174069,17.010850,12.363323,3.308831,15.415078,17.052952"
13,285.82441568091997,7.136577381086173,0.20614759156257603,6.497901925962056,7.435166592259158,10.7615448105049,0.3449210053599003,0.11015798928019949,0.3360494326645684,9.53924997733307,10.36571729184985,5.843336838085604,5.791331621707883,"5.124588,18.308867,9.096435,12.051941,19.615447,7.252876,16.213081,6.397038,15.936396,11.998561,4.372497,8.294278,6.381891,1.629671,0.671922,6.954137,0.457637,3.363277,14.467637,14.128530,14.733435,6.372319,17.737986,11.861598,2.580363,2.931378,13.831013,3.511208,10.144687,19.756806","0.159511,0.408943,19.782798,11.679234,2.597894,17.882476,17.546745,10.718216,12.416354,5.500034,1.082311,11.876221,5.927943,13.246242,16.671104,0.440305,11.898961,4.668606,17.417948,5.112704,12.197679,11.062250,7.939943,13.523996,14.479270,11.328046,15.127097,19.590995,8.398364,10.289328"
14,283.6710930900304,7.108653703206512,0.18467731552716043,6.557437791687994,7.4526767313582205,10.624566552499425,0.31223864403743934,0.17552271192512137,0.16890406569538124,10.69481396746328,9.63854030051986,6.0284507898127355,5.492589493074295,"0.327402,15.873207,10.401365,8.173955,1.946388,17.730783,7.916944,13.622419,3.043583,19.157145,3.620285,4.038913,17.122220,18.185642,4.289005,9.400850,14.632539,17.506776,7.600405,10.337667,14.795654,14.585738,15.613929,11.387487,2.155564,18.014830,17.252959,15.914253,2.061272,4.135244","14.833031,0.539099,19.507817,7.562550,14.351161,17.689410,7.909457,6.411589,12.157424,11.606829,8.197337,12.019211,18.637966,9.357983,3.983365,7.563767,7.899083,2.681196,3.311371,13.661712,6.815239,19.025184,4.912959,2.042662,15.029531,17.559755,5.597769,4.089428,3.765600,10.436724"
15,285.92327041727566,7.156825101790739,0.14869795343751355,6.864883494077876,7.476435786720847,10.782628157293138,0.16218017426139764,0.4756396514772048,0.5646404608196719,10.265801200685244,10.24693965256506,6.193430753900798,5.4924074989168465,"9.373386,5.227286,0.976235,9.632788,19.113154,13.025981,9.910850,2.276131,5.088336,5.928315,15.253702,17.473942,17.968574,19.613841,19.570155,18.987503,1.504951,2.813824,6.120616,11.049501,2.004041,16.860612,12.316443,10.840510,3.359777,5.104589,3.260591,16.982354,11.671081,14.664968","5.953292,7.445652,8.112322,15.158697,15.403483,4.183180,18.760131,2.473802,17.859062,2.071850,5.328470,16.874134,3.641123,8.285188,9.005209,4.945938,14.171265,16.970479,17.431571,6.812151,10.612072,5.008383,4.936763,3.279281,18.729977,17.697698,15.502797,10.350405,9.813661,10.590154"
16,291.57444129505956,7.16691239149595,0.13412726603782837,6.795337751731238,7.3910974174791,10.691564490177988,0.499960443056952,0.0,0.3216211826959016,9.334846229363746,10.084721490849013,5.89624609723797,5.688122057825079,"10.725509,8.701732,2.694016,2.573171,18.972634,9.643490,18.991598,3.325365,11.079624,4.201110,5.103183,0.676283,2.440034,18.270272,6.459215,12.145284,9.305880,8.024953,10.632620,3.794821,19.693901,16.315228,14.793634,9.380184,3.113082,18.346011,6.853119,1.074117,6.873289,15.842027","12.434542,14.976638,15.825726,4.285179,18.407861,8.769714,12.758031,0.125806,19.788431,5.652984,1.311332,9.171919,2.639956,3.102162,12.624491,7.875679,18.369553,6.412065,14.487414,9.228213,13.173434,11.977956,9.460034,18.929212,6.879439,3.596352,13.533386,16.864790,0.878634,9.000713"
17,289.2287258312169,7.159657628156946,0.1409631407946538,6.818252254559853,7.497091928288413,9.623483947385441,0.331983395607893,0.1360332087842141,0.20428230545982912,10.774370536825726,10.539831948047,5.19213058015745,5.2300435456049685,"17.786956,14.952433,19.757465,10.623250,13.174315,6.081209,18.879106,7.348096,14.732053,8.078302,11.226488,14.360485,10.177254,18.076593,8.398932,12.917904,6.872471,8.177828,8.810594,2.576011,1.899798,13.323000,13.085472,13.232129,0.472166,6.558689,4.004547,15.518524,17.154907,4.974139","13.330127,2.646558,5.539026,2.830905,5.705052,13.466773,18.140886,4.098045,10.834848,13.995599,18.985982,12.183600,5.141322,12.489487,6.438545,19.446387,8.009575,13.678886,0.540835,8.017219,17.442135,12.186912,8.887827,18.649000,17.023050,6.472759,10.883840,9.798113,12.622898,6.708768"
18,283.90118847883537,7.0886937636656215,0.21949245096674874,6.5475022206368845,7.514425699065205,11.08057516550566,0.5198269731507749,0.0,0.08467007925860011,10.788865473143805,10.726882789748213,5.978476833684345,6.04490628248637,"4.925027,18.187409,18.409670,16.811526,19.487576,14.860632,15.250998,15.209787,9.615255,9.136012,4.846089,12.873213,5.820112,5.194919,11.705474,8.214051,4.422115,16.270551,17.153707,3.407158,0.228940,6.748819,15.902615,16.729210,2.824449,15.442824,2.375571,7.818842,19.892413,3.901002","3.134637,8.468359,12.374224,18.588752,19.539492,1.461670,2.817871,15.768241,5.449342,17.635405,13.242913,2.299001,16.597381,3.578911,8.482149,11.035349,10.015200,13.693472,13.029305,19.762113,19.908531,10.326555,1.968750,14.520411,19.457015,6.395596,9.230384,8.507574,1.100156,13.417726"
19,286.1457361635068,7.12299093536538,0.14564612300987417,6.719813214311056,7.41680847172392,10.851530144838202,0.6779043761795749,0.0,0.17396553704732112,9.71231805977382,9.75239675222897,6.285404244864382,5.550202608155829,"7.090220,15.703283,16.589262,16.373219,8.346653,6.459466,14.936604,15.979566,9.826548,17.797735,2.935149,17.520725,1.986529,3.125946,10.671386,1.419567,1.127693,0.090292,8.736523,15.448538,0.771193,13.020791,16.410846,3.413137,2.993776,17.158291,16.410792,10.772605,16.332926,1.920281","7.906513,14.717904,5.187847,15.006206,10.082904,14.965277,9.299244,7.379222,4.428714,4.214246,14.989578,2.439181,1.785890,3.577621,3.558875,16.410455,7.986371,19.729307,2.802271,13.046230,8.982793,7.875497,17.441671,19.435818,17.397522,3.895245,4.460631,13.096506,5.815418,14.656947"
20,282.35858485672463,7.18993152379842,0.2010070945924521,6.706675983023884,7.5402014379962985,10.424388547447018,0.19959918300680357,0.4008016339863929,0.6289608938353922,9.472117605264778,8.542324397595072,5.487161435177697,5.920316865351786,"11.317786,11.010030,16.518371,14.176970,0.607303,1.061269,12.014920,9.726051,5.242064,8.386137,15.116941,16.479972,11.214666,7.725731,5.450624,10.434862,6.324632,11.271648,13.504783,1.391012,0.101179,4.291578,17.827108,12.902409,3.491693,17.742837,9.403926,9.525660,18.641152,1.260216","4.349137,11.701703,3.958452,13.561816,4.327591,2.047274,4.186586,8.467043,3.574584,2.752290,17.147993,6.436681,7.237452,1.176565,7.170213,5.333774,12.192024,4.154944,17.705171,18.524586,2.060648,2.210875,2.368077,12.372254,2.499864,16.991265,15.044747,16.345008,10.517041,19.854076"
21,266.41520579205604,7.085096638538124,0.20928404395928613,6.528430892421126,7.4215432673748785,10.029109044736511,0.2134708451630455,0.37305830967390907,0.4951475954011652,10.13799135524778,9.80528793236551,5.337742355528728,5.693887726944677,"0.956434,8.041097,6.506904,18.901127,11.524921,16.074829,3.459569,19.496101,9.973009,9.874454,19.342353,7.633730,7.966896,11.681494,2.620564,6.450339,3.913253,2.129144,17.264309,11.772330,7.196068,8.188000,8.641337,12.641680,18.467105,18.586348,7.847201,6.612567,9.028763,11.347815","9.242467,13.149668,11.079277,6.442996,6.939299,7.591281,1.957653,3.374683,14.426578,7.799679,4.336453,11.243421,15.069905,5.187260,16.483511,18.481696,11.932307,13.351922,1.123108,18.839115,7.866897,18.410184,11.566914,0.171637,0.844673,13.579509,11.243333,0.606404,14.830246,16.986563"
22,287.64402800652516,7.131238587697342,0.212351872201162,6.518875472524647,7.4574341012110565,10.19281534692297,0.3754697741501926,0.049060451699614815,0.15846334798427794,10.55454574174704,9.623450421988947,5.426423504051528,5.668533486109451,"9.928923,9.320628,0.188586,15.687130,6.641407,17.514670,7.481522,11.291146,5.443581,3.266072,15.454173,9.932355,10.723920,19.233853,19.197425,17.055940,3.802168,11.870370,17.502445,7.509364,2.085946,16.169504,9.638189,11.277551,19.565743,12.127075,8.511591,7.420490,8.365567,2.429038","15.847851,16.700302,5.722439,6.107325,17.426792,0.555572,10.405876,9.279326,13.772115,3.321691,13.339682,7.554403,12.355301,0.875485,9.240668,10.441458,4.332236,2.850133,3.819330,6.907759,2.000713,18.874825,8.115082,16.129957,19.412436,1.681788,13.009122,17.368756,12.663211,8.591878"
23,280.6099123423116,7.093681360079244,0.22480907374254805,6.519675368627608,7.484980576272317,12.079223707820585,0.2000700734591929,0.39985985308161426,0.18885282500898373,10.1343277459398,11.465398530347425,6.8247855522941485,6.227255201457819,"8.632555,0.792234,10.686479,19.791893,19.100757,0.881521,14.083013,6.067015,17.995305,0.975077,18.647742,16.695519,2.411287,1.266915,16.640600,3.170232,10.692379,18.248378,11.338171,7.961109,8.909119,1.332245,19.300046,6.243379,3.836972,5.755178,19.213164,1.950635,17.287292,14.123623","16.547581,19.441807,16.788348,18.796706,2.598395,15.868445,10.906206,10.862953,17.914604,19.360588,14.063992,9.661498,9.135053,7.745015,7.254125,7.847496,1.860704,1.616332,15.552618,8.930086,18.544780,12.226465,0.777891,3.205263,4.163465,19.438603,4.419092,10.312593,18.653750,19.467504"
24,289.0525488745745,7.1432708289320574,0.1635147365875219,6.644576433916473,7.4561582292613355,9.994768324164943,0.3968041523216465,0.006391695356707028,0.1490298480515639,9.270057550956164,10.56196286683462,5.53635460123569,5.33883584198942,"4.769391,1.054494,3.127460,1.336437,3.951265,11.360423,18.182984,10.738423,12.499633,4.085046,15.963579,12.336932,17.224475,18.905047,6.982351,1.877089,4.562431,8.766777,18.842562,7.585667,15.372141,10.803058,3.706926,6.443365,13.039327,13.429411,8.705633,4.616329,14.402631,3.430441","18.663527,3.808007,2.209077,9.953330,10.387864,10.162547,8.743483,19.817127,9.727807,9.562460,8.447839,1.405823,11.844260,4.602881,12.730162,1.088536,19.550720,9.385061,17.871627,9.515134,1.276963,16.392717,12.939965,15.590060,8.574890,12.736665,17.067583,12.600338,6.977845,13.224587"
25,287.17827959097156,7.156338820711737,0.18080161277146367,6.635039439060945,7.477856414123883,9.496528534196402,0.6361570018500005,0.0,0.30244171073780385,9.866175746462806,9.5053458228316,5.4270148724259215,4.898206691020846,"13.409587,19.138045,7.438900,8.513622,16.192520,10.114324,14.693610,9.200636,4.355424,14.864844,2.682119,4.019900,12.516208,14.905833,17.830608,5.488116,2.276769,19.047966,3.143754,4.001713,5.859976,10.583124,17.595259,15.169233,14.129846,3.555582,7.176423,9.571554,3.004931,5.504845","6.197331,2.605160,10.996755,14.067759,1.467444,9.625482,15.599070,14.920124,16.251050,8.973094,16.359853,4.856541,7.238482,3.578895,9.354893,7.858471,4.859994,14.995329,6.306720,5.492438,2.676864,8.786223,6.090818,7.406373,4.762186,15.221005,18.531266,9.958968,12.837089,17.284698"
26,298.06946816228185,7.204123926329189,0.15041206429892295,6.869020482795802,7.511926935879057,11.093454868920245,0.8654705655016536,0.0,0.2055817801513596,11.14089951699227,9.701608248667867,5.794157454490529,6.2215472411561095,"19.896780,12.252167,17.733225,18.106788,15.782398,9.224879,1.690095,0.393582,9.547661,9.887200,8.162070,11.352440,11.034908,16.678403,2.235757,4.547525,15.813219,16.901083,19.817312,17.398574,17.735596,6.316663,8.048967,5.398808,12.108980,18.705898,6.917675,11.130915,5.958585,3.448831","3.952481,1.229636,18.913983,8.073131,16.628958,13.597577,3.887716,3.561171,16.189846,5.331880,18.199578,2.858699,13.525739,16.239162,4.747487,5.559954,19.216055,5.329616,8.610348,8.661109,5.100209,15.471695,15.393491,7.585829,16.648896,4.307407,0.165427,11.411960,19.802503,0.846703"
